speaker,original_speakerid_in_metadata,gender,ethnicity,occupation_type,education_type,occupation,education,childcity,childloc,childzip,childstate,childLat,childLong,teencity,teenloc,teenzip,teenstate,teenLat,teenLong,adultcity,adultzip,adultstate,MT_taskname,consented_for_audio_to_be_public,origin,childLatJittered,childLongJittered,birthyear,childLatJittered_day2,childLongJittered_day2,childLatJittered_day3,childLongJittered_day3
1283,83,M,white,Financial Analyst,bach,3,4,Woonsocket,suburban,2895,RI,42.0017058,-71.4999487,North Smithfield,suburban,2896,RI,41.9751863,-71.5440692,North Smithfield,2896.0,RI,2016_9_3_15_SIkFQ,yes,MechanicalTurkProject,41.99958583213323,-71.5095437330272,,42.02479454089261,-71.54275285967833,42.058581624109,-71.60070467914156
1284,84,M,white,Copywriter,somecoll,3,3,North Haven,suburban,6473,CT,41.3813273,-72.8563475,Hamden,suburban,6518,CT,41.4308322,-72.9120209,Hamden,6518.0,CT,2016_9_3_16_eEnyX,yes,MechanicalTurkProject,41.384563710419215,-72.84761038970876,1987.0,41.403410714766494,-72.7933629813014,41.4447161176045,-72.71386615729824
1285,85,F,white,Freelancer,grad,3,5,Spencer,suburban,1562,MA,42.2472111,-71.9918667,Spencer,suburban,1562,MA,42.2472111,-71.9918667,Boston ,,MA,2016_9_3_17_QAJaa,yes,MechanicalTurkProject,42.24149381922315,-71.98480142790316,1974.0,42.256197749755366,-72.04760457239406,42.2951738927927,-72.03882844062134
1286,86,F,white,Medical Secretary,somecoll,3,3,Acushnet,suburban,2743,MA,41.7182175,-70.9011509,Acushnet,suburban,2743,MA,41.7182175,-70.9011509,New Bedford,2740.0,MA,2016_9_3_19_VmnsZ,yes,MechanicalTurkProject,41.71655262324613,-70.9049380988773,1965.0,41.77960224728409,-70.9355474701392,41.836236458865535,-70.90568199975183
1288,88,M,white,HVAC Technician,somecoll,4,3,Lowell,suburban,1851,MA,42.6278117,-71.3353295,Lowell,urban,1851,MA,42.6278117,-71.3353295,Lowell,1851.0,MA,2016_9_4_9_crqpT,yes,MechanicalTurkProject,42.63285576783971,-71.330573818848,1992.0,42.527429213374376,-71.29618892362437,42.539925949048296,-71.26324908661606
1289,89,F,white,teacher,bach,3,4,"Northborough, MA",suburban,1532,MA,42.3233423,-71.6462358,"Northborough, MA",suburban,1532,MA,42.3233423,-71.6462358,"Allston, MA",2134.0,MA,2016_9_4_9_XmicH,yes,MechanicalTurkProject,42.32539447397963,-71.64683825648333,1993.0,42.40406107604239,-71.60865889037935,42.40351957713288,-71.67303359920156
1290,90,F,white,Behavioral specialist,bach,3,4,Cranston,urban,2905,RI,41.7847251,-71.3961034,Richmond,rural,2812,RI,41.4789476,-71.6523336,Richmond,2812.0,RI,2016_9_4_10_YNvwA,no,MechanicalTurkProject,41.78463853149341,-71.39464349711447,1983.0,41.79683621488175,-71.4471871273803,41.74476300577684,-71.45182190304068
1291,91,F,white,Civil engineer,somecoll,4,3,Rocky Hill,suburban,6067,CT,41.6566243,-72.6617787,Rocky Hill,suburban,6067,CT,41.6566243,-72.6617787,Philadelphia,19122.0,PA,2016_9_4_14_FLIxV,yes,MechanicalTurkProject,41.66177806996228,-72.66806467721399,1996.0,41.65231230417819,-72.62775065461301,41.70143390668371,-72.58645955537908
1292,92,F,white,Direct Care Professional,bach,3,4,Rockland,suburban,2370,MA,42.1303994,-70.9106147,Rockland,suburban,2370,MA,42.1303994,-70.9106147,Plympton,2367.0,MA,2016_9_4_15_nooLP,yes,MechanicalTurkProject,42.132562923577815,-70.91433702287095,1986.0,42.20116424204856,-70.94999879345654,42.189676827734175,-70.971417432196
1293,93,F,white,Graphic Artist,assoc,3,3,Worcester,suburban,1605,MA,42.2896832,-71.7877932,Worcester,suburban,1605,MA,42.2896832,-71.7877932,Worcester,1605.0,MA,2016_9_4_18_izFkN,yes,MechanicalTurkProject,42.28341240648074,-71.7904122129993,1975.0,42.30557600636444,-71.74492804101449,42.22830700388819,-71.7874728486276
1294,94,F,white,Author,somecoll,3,3,Mystic,suburban,6355,CT,41.3668992,-71.9763715,Mystic,suburban,6355,CT,41.3668992,-71.9763715,New London,6320.0,CT,2016_9_4_18_rhuxf,yes,MechanicalTurkProject,41.367667863129,-71.96848953244228,1978.0,41.35365999910079,-71.97261121587654,41.35734245408147,-71.88914005500818
1295,95,M,white,Marketing ,bach,3,4,Boxford,suburban,1921,MA,42.6831083,-71.0183302,Boxford ,suburban,1921,MA,42.6831083,-71.0183302,Geneva ,14456.0,NY,2016_9_4_19_Fnucu,no,MechanicalTurkProject,42.68612783020584,-71.01206959293563,1994.0,42.68942513668583,-70.94966669225867,42.60939026375204,-71.05460106524886
1296,96,F,white,BILLING CLERK,assoc,3,3,FALL RIVER,urban,2721,MA,41.6751253,-71.148281,FALL RIVER,urban,2721,MA,41.6751253,-71.148281,FALL RIVER,2721.0,MA,2016_9_4_22_LaljV,yes,MechanicalTurkProject,41.6796839914538,-71.14604462299769,1973.0,41.67159717778703,-71.16551346282787,41.61877319448655,-71.19533766426483
1297,97,F,white,scale operator,bach,3,4,Willimantic,rural,6226,CT,41.7082378,-72.2085491,Willimantic,rural,6226,CT,41.7082378,-72.2085491,Willimantic,6226.0,CT,2016_9_4_23_YWGCG,yes,MechanicalTurkProject,41.712274953533125,-72.21025448560421,1967.0,41.70916088152296,-72.25120418194035,41.665170353563596,-72.3399030703802
1299,99,M,white,Court Officer,somecoll,3,3,Burlington,urban,5401,VT,44.4766215,-73.2099981,Burlington,urban,5401,VT,44.4766215,-73.2099981,Saint Albans,5478.0,VT,2016_9_5_8_xeljK,yes,MechanicalTurkProject,44.48076063282057,-73.20142167229382,1971.0,44.515894944696335,-73.30382238410846,44.54913766976408,-73.31345678092316
1300,100,M,white,retired,grad,6,5,New Britain,suburban,6053,CT,41.6880391,-72.7934689,New Britain,suburban,6053,CT,41.6880391,-72.7934689,New Britain,6053.0,CT,2016_9_5_10_ngTMg,yes,MechanicalTurkProject,41.68692043920598,-72.79109006647028,1955.0,41.689908768726646,-72.86119787091634,41.645019665931535,-72.87340285595971
1301,101,M,white,Package Handler,somecoll,5,3,Winsted,rural,6098,CT,41.9561894,-73.0863642,Winsted,rural,6098,CT,41.9561894,-73.0863642,Winsted,6098.0,CT,2016_9_5_10_zaahU,yes,MechanicalTurkProject,41.96205248420439,-73.07755226217677,1994.0,41.95199683585358,-73.06447702125158,41.84249838892437,-73.03138244054793
1302,102,F,white,Cashier,bach,5,4,Auburn,suburban,4210,ME,44.0845366,-70.2496493,Belmont,suburban,3220,NH,43.4745964,-71.4823721,Allenstown,3275.0,NH,2016_9_5_11_xhUyV,yes,MechanicalTurkProject,44.08948189165648,-70.25134957542305,1991.0,44.0229529441868,-70.23580387960777,44.05740691933583,-70.23879900118155
1303,103,F,white,Customer Service Representative,somecoll,3,3,Bangor,suburban,4401,ME,44.8485167,-68.8504049,Levant,rural,4456,ME,44.8768808,-68.9967112,Bangor,4401.0,ME,2016_9_5_13_vWzfR,yes,MechanicalTurkProject,44.84170136520762,-68.84927180676013,1985.0,44.782621353057166,-68.86053000850603,44.81317534380624,-68.69885619954195
1304,104,M,white,Hannaford Service Clerk,somecoll,3,3,Bremen,rural,4551,ME,43.9757142,-69.4306608,bremen,rural,4551,ME,43.9757142,-69.4306608,Damariscotta,4543.0,ME,2016_9_5_13_ZbqYP,yes,MechanicalTurkProject,43.97536047607023,-69.4298038568642,1980.0,43.99355635448378,-69.38447092085843,44.053547081453964,-69.33886434127605
1305,105,M,white,Electron Beam Welder,somecoll,4,3,Manchester,suburban,6040,CT,41.7614154,-72.525608,Manchester,suburban,6040,CT,41.7614154,-72.525608,Manchester,6042.0,CT,2016_9_5_15_gGtyz,yes,MechanicalTurkProject,41.7581504292258,-72.52208841874159,1980.0,41.754578795040494,-72.4826191401005,41.74090550871906,-72.50875728235334
1306,106,M,white,research assistant,grad,3,5,Northbridge,suburban,1534,MA,42.1420737,-71.6433476,Northbridge,suburban,1534,MA,42.1420737,-71.6433476,Minneapolis,55414.0,MN,2016_9_5_15_uZwrl,no,MechanicalTurkProject,42.14505220424213,-71.6447032652858,1985.0,42.22410967752825,-71.63831170462252,42.229538824605214,-71.5779535949181
1307,107,F,white,Admininstrative Assistant,high,3,2,Manchester,urban,3103,NH,42.950538,-71.4465468,Manchester,urban,3103,NH,42.950538,-71.4465468,Hooksett,3106.0,NH,2016_9_5_16_kEPgk,yes,MechanicalTurkProject,42.946187908616295,-71.44043569083058,1985.0,42.90393554175368,-71.43010357645115,42.963576368744306,-71.53856354082872
1308,108,F,white,Self employed,assoc,4,3,Acworth,rural,3607,NH,43.1965104,-72.2683534,Claremont,urban,3743,NH,43.3607254,-72.3269286,Keene,3431.0,NH,2016_9_6_7_GUEet,yes,MechanicalTurkProject,43.20049511518793,-72.26951106665727,1980.0,43.26668043370552,-72.28776459367764,43.325936313851486,-72.26079393907104
1309,109,F,white,Adminsitrative,bach,3,4,"Sandwich, MA",rural,2644,MA,41.6834882,-70.5107856,"Sandwich, MA",rural,2644,MA,41.6834882,-70.5107856,"Hyde Park, MA",2134.0,MA,2016_9_6_8_WARgM,no,MechanicalTurkProject,41.68907782991277,-70.51665031226428,1992.0,41.65300889956172,-70.5668713449792,41.57930105497206,-70.60413718333315
1310,110,M,white,Teacher,grad,3,5,Hartford,suburban,6103,CT,41.7672084,-72.6742569,weston,suburban,2190,MA,42.1667306,-70.9523629,Cambridge,,MA,2016_9_6_9_MTvmh,no,MechanicalTurkProject,41.76260673946715,-72.6794735044854,1962.0,41.820527434603065,-72.70748252606153,41.83395501898549,-72.73912238104926
1311,111,F,white,Dietetic Technician,grad,3,5,Meriden,urban,6450,CT,41.5358117,-72.7756859,Meriden,urban,6450,CT,41.5358117,-72.7756859,Meriden,6450.0,CT,2016_9_6_10_nGodn,yes,MechanicalTurkProject,41.53143648076909,-72.7729683273509,1992.0,41.50538022661176,-72.8374952330255,41.487823937340224,-72.78583651982541
1312,112,M,white,Counselor,bach,3,4,Campton,rural,3223,NH,43.8554137,-71.6854698,Campton,rural,3223,NH,43.8554137,-71.6854698,Plymouth,3264.0,NH,2016_9_6_10_UxcYn,yes,MechanicalTurkProject,43.855989647405714,-71.68404999692905,1994.0,43.81080307035485,-71.66199360431476,43.73315163425203,-71.58484712886431
1313,113,M,white,Granite Fabricator,high,4,2,Ashley Falls,rural,1222,MA,42.058703,-73.3221751,Ashley Falls,rural,1222,MA,42.058703,-73.3221751,Ashley Falls,1222.0,MA,2016_9_6_11_iYsOz,no,MechanicalTurkProject,42.06018546911663,-73.32391954665943,1988.0,42.0160500624896,-73.25960600154387,42.07946786615778,-73.28096454871664
1314,114,F,white,Hospitality,somecoll,4,3,Duxbury,suburban,2332,MA,42.0443255,-70.7060747,Duxbury,suburban,2332,MA,42.0443255,-70.7060747,Kingston,2364.0,MA,2016_9_6_12_KTUTy,yes,MechanicalTurkProject,42.0456589193976,-70.70130035876024,1988.0,42.0982096718074,-70.70589430694564,42.11315311961435,-70.70817156104448
1315,115,F,white,Student,somecoll,3,3,Danbury,suburban,6811,CT,41.4225862,-73.4783643,Danbury,suburban,6811,CT,41.4225862,-73.4783643,Danbury,6811.0,CT,2016_9_6_14_JaHjI,yes,MechanicalTurkProject,41.42475798468843,-73.47466674507756,1984.0,41.37777467665262,-73.50462776311402,41.38498662444325,-73.50193283040068
1316,116,F,white,LIBRARIAN,grad,4,5,GARDNER,suburban,1440,MA,42.5865157,-71.9880619,BIDDEFORD POOL,rural,4006,ME,43.4442924,-70.3445695,CHICOPEE,1022.0,MA,2016_9_6_14_KMsTg,yes,MechanicalTurkProject,42.5933917405338,-71.98544198360185,1943.0,42.67848177044775,-71.97303488152814,42.745974400440915,-71.94479501163563
1317,117,F,white,Registered Nurse,bach,1,4,Thompson,rural,6255,CT,41.9910873,-71.9019516,Thompson,rural,6255,CT,41.9910873,-71.9019516,Brooklyn,6234.0,CT,2016_9_6_15_xfRNS,yes,MechanicalTurkProject,41.9896383884568,-71.89720010769729,1982.0,42.00231168752836,-71.93671207160138,42.01890418525489,-71.988186504666
1318,118,F,white,Medical Front Office Coordinator ,assoc,3,3,Albion,rural,4910,ME,44.5083169,-69.4452069,Albion,rural,4910,ME,44.5083169,-69.4452069,Albion,4910.0,ME,2016_9_6_21_dkMDi,yes,MechanicalTurkProject,44.51428102218891,-69.45514360828575,1972.0,44.42082672574997,-69.46481548726094,44.43003355094536,-69.44289829489057
1319,119,M,vietnamese,Student,assoc,3,3,Stratford,suburban,6614,CT,41.2324658,-73.1298734,Stratford,suburban,6614,CT,41.2324658,-73.1298734,Stratford,6614.0,CT,2016_9_6_22_WsXbo,yes,MechanicalTurkProject,41.23093918119461,-73.13849131878303,1995.0,41.29551038678133,-73.14554224396444,41.28102401217963,-73.2153228486959
1320,120,F,white,Photographer,bach,5,4,Keene,suburban,3431,NH,42.9650443,-72.2948028,Keene,suburban,3431,NH,42.9650443,-72.2948028,Hooksett,3106.0,NH,2016_9_7_4_xkbWa,yes,MechanicalTurkProject,42.97210403262101,-72.30051914327747,1987.0,42.915790620320536,-72.32326523349597,42.90675566451374,-72.25700849723572
1321,121,F,white,MEDICAL BILLING REPRESENTATIVE,bach,3,4,LANCASTER,rural,3584,NH,44.4838527,-71.5458653,LANCASTER,rural,3584,NH,44.4838527,-71.5458653,DURHAM,3824.0,NH,2016_9_7_8_XpmWu,yes,MechanicalTurkProject,44.47873145509592,-71.54163145417728,1965.0,44.53701290108426,-71.5434778488686,44.507436613094455,-71.65449572081499
1322,122,M,white,Solutions Architect,grad,4,5,Nashua,suburban,3062,NH,42.7222834,-71.5012234,Nashua,suburban,3062,NH,42.7222834,-71.5012234,Durham,3824.0,NH,2016_9_7_10_ftRXq,yes,MechanicalTurkProject,42.717526344197054,-71.49207517443092,1979.0,42.590071070551325,-71.46132080434778,42.56367045004982,-71.47898234577607
1323,123,M,white,Assistant Manager,assoc,2,3,South Portland,suburban,4106,ME,43.631402,-70.2859894,South Portland,suburban,4106,ME,43.631402,-70.2859894,Portland,4101.0,ME,2016_9_7_11_phliu,yes,MechanicalTurkProject,43.63396579427259,-70.28012498799374,1981.0,43.65644412443971,-70.31371470617054,43.714663989999295,-70.28010072219143
1324,124,F,white,adjunct professor,grad,2,5,Scituate,rural,2857,RI,41.822761,-71.6336047,Cranston,suburban,2910,RI,41.7749988,-71.4355935,Provience,2908.0,RI,2016_9_7_11_RXHDn,yes,MechanicalTurkProject,41.82587481791023,-71.62983410805862,1977.0,41.785960821153125,-71.57919523706623,41.73044063789626,-71.58670513926211
1325,125,F,white,Retail Sales Manager,high,2,2,Raynham,suburban,2767,MA,41.940996,-71.0484992,Fall River,urban,2720,MA,41.7236346,-71.1211389,Fall River,2720.0,MA,2016_9_7_12_bCIfk,yes,MechanicalTurkProject,41.9479183145715,-71.05342642823719,1990.0,41.88122365372577,-71.03121033276634,41.91264006460997,-71.00218329429556
1326,126,F,white,Receptionist,somecoll,3,3,Merrimack,rural,3054,NH,42.8520335,-71.5198762,Merrimack,rural,3054,NH,42.8520335,-71.5198762,Contoocook,3229.0,NH,2016_9_7_14_XFbSS,yes,MechanicalTurkProject,42.853274990914166,-71.52600190049182,1994.0,42.838143589950086,-71.55560654535218,42.783544664431155,-71.41547611674099
1327,127,M,white,Computer Scientist,somecoll,3,3,Newton,suburban,2459,MA,42.3147789,-71.1920167,Newton,suburban,2459,MA,42.3147789,-71.1920167,Newton,2459.0,MA,2016_9_7_15_SURWR,no,MechanicalTurkProject,42.31888349230456,-71.19811977545994,1996.0,42.214327455212974,-71.19826167691745,42.25608979223831,-71.09974657952539
1328,128,F,white,Grocery Store Clerk,assoc,5,3,DRACUT,suburban,1826,MA,42.679723,-71.3006796,DRACUT,suburban,1826,MA,42.679723,-71.3006796,DRACUT,1826.0,MA,2016_9_7_16_XVjrv,yes,MechanicalTurkProject,42.67255505946797,-71.30800491345133,1995.0,42.72821717020248,-71.27398367290742,42.68994454527322,-71.26629268524226
1329,129,F,white,legal Assistant,bach,3,4,Cheshire,suburban,6410,CT,41.5118273,-72.9036174,Cheshire,suburban,6410,CT,41.5118273,-72.9036174,New Britain,,CT,2016_9_7_18_fubXc,yes,MechanicalTurkProject,41.51349912888226,-72.90573461598953,1975.0,41.60072295239222,-72.97287100589944,41.57244459447992,-72.94320753796458
1330,130,F,white,Business Analyst,grad,3,5,Thompson,rural,6277,CT,41.958388,-71.8439205,Thompson,rural,6277,CT,41.958388,-71.8439205,Leicester,1542.0,MA,2016_9_7_20_YldzF,yes,MechanicalTurkProject,41.956246461556496,-71.84220168896434,1985.0,42.03293447017981,-71.86743532579605,42.04539676739829,-71.90676041693072
1331,131,M,white,Title Searcher (Real Estate),bach,3,4,West Hartford,suburban,6117,CT,41.78516,-72.7635639,West Hartford,suburban,6117,CT,41.78516,-72.7635639,West Hartford,6117.0,CT,2016_9_8_0_HReaD,yes,MechanicalTurkProject,41.78373690290277,-72.75542790966551,1970.0,41.727594105445725,-72.76938121880548,41.75289790124682,-72.73480127858711
1332,132,M,black,Health Ins Services,assoc,3,3,Boston,urban,2119,MA,42.3240256,-71.0850214,Boston,urban,2124,MA,42.2858047,-71.0705705,Boston,2124.0,MA,2016_9_8_10_SdSaA,yes,MechanicalTurkProject,42.31784487779523,-71.0877521416424,1976.0,42.27656620134497,-71.05540466204359,42.3091809335833,-71.12088700194639
1333,133,F,white,cashier,somecoll,5,3,norwell,suburban,2061,MA,42.1645688,-70.8188439,south weymouth,suburban,2190,MA,42.1667306,-70.9523629,quincy,2169.0,MA,2016_9_8_10_TCdvv,yes,MechanicalTurkProject,42.15820621601532,-70.81773303867332,1980.0,42.18818422048156,-70.82279639630386,42.24372926995622,-70.86674211156834
1335,135,M,white,self-employed,bach,4,4,Salisbury,rural,5769,VT,43.9320712,-73.1198221,Salisbury,rural,5769,VT,43.9320712,-73.1198221,Troy,12180.0,VT,2016_9_8_12_OSEsE,no,MechanicalTurkProject,43.92926168141952,-73.11738726539748,1986.0,43.92794720879902,-73.04880511571645,43.885745102688134,-73.04904776085476
1336,136,F,white,bartender,bach,4,4,Pittsfield,suburban,1201,MA,42.4482361,-73.2737268,Pittsfield,suburban,1201,MA,42.4482361,-73.2737268,Pittsfield,1201.0,MA,2016_9_8_14_JSCfJ,yes,MechanicalTurkProject,42.45277309281549,-73.26473677986498,1980.0,42.48080469210359,-73.31414404930402,42.53065215813421,-73.3120327253504
1337,137,F,white,Teacher,bach,3,4,Needham,suburban,2492,MA,42.276029,-71.2445431,Needham,suburban,2492,MA,42.276029,-71.2445431,St. Francis,57572.0,SD,2016_9_8_16_egkcd,yes,MechanicalTurkProject,42.272350456586,-71.24964802196655,1989.0,42.35559192657438,-71.33082770778026,42.382530720749436,-71.36336397487965
1338,138,M,white,Service Tech,somecoll,4,3,Marshfield,suburban,2050,MA,42.1151393,-70.7103308,Marshfield,suburban,2050,MA,42.1151393,-70.7103308,Marshfield,2050.0,MA,2016_9_8_19_gjwJg,yes,MechanicalTurkProject,42.11842237498407,-70.70070406757158,1994.0,42.12192898351164,-70.71732996216255,42.05777435765163,-70.7005871803231
1339,139,F,white,Director of Administrative Services,bach,2,4,Barkhamsted,rural,6063,CT,41.9251971,-72.9712864,Barkhamsted,rural,6063,CT,41.9251971,-72.9712864,Tucson,,AZ,2016_9_9_7_tgFQy,yes,MechanicalTurkProject,41.91927402779511,-72.96802974192079,1967.0,41.91742646757574,-72.87387238364732,41.892746137321666,-72.90913880359383
1340,140,F,white,Executive Assistant,somecoll,3,3,White River Junction,rural,5001,VT,43.6721878,-72.3801927,White River Junction,rural,5001,VT,43.6721878,-72.3801927,Springfield,5156.0,VT,2016_9_9_9_Gejog,yes,MechanicalTurkProject,43.66972091563152,-72.37024223274295,1987.0,43.69681130941346,-72.29047896356074,43.66382217725445,-72.36225200997364
1341,141,F,white,Dog walker,bach,5,4,South Portland,suburban,4106,ME,43.631402,-70.2859894,South Portland,suburban,4106,ME,43.631402,-70.2859894,Melrose,2176.0,MA,2016_9_9_11_lZUxT,yes,MechanicalTurkProject,43.631400261529336,-70.29529439060761,1986.0,43.5967146747567,-70.29249991408145,43.573644880818044,-70.39595535900692
1342,142,M,white,Support Engineer,bach,4,4,Lawrence,suburban,1843,MA,42.6899744,-71.1603833,Methuen,suburban,1844,MA,42.742751,-71.178588,Haverhill,1830.0,MA,2016_9_9_11_PBvNC,yes,MechanicalTurkProject,42.68432210054082,-71.16635423645882,1963.0,42.64834252418247,-71.23716206515557,42.73044185121919,-71.23200685626435
1343,143,F,white,Registered Dietitan,bach,3,4,Sandy Hook,rural,6482,CT,41.4081362,-73.2424846,Sandy Hook,rural,6482,CT,41.4081362,-73.2424846,Sandy Hook,6482.0,CT,2016_9_9_12_DLriS,yes,MechanicalTurkProject,41.40787959860162,-73.24612470137556,1990.0,41.358115157841645,-73.24167842639488,41.3677261983253,-73.26319892897527
1344,144,M,white,IT Manager,somecoll,2,3,Manchester,suburban,6040,CT,41.7614154,-72.525608,Manchester,suburban,6040,CT,41.7614154,-72.525608,Manchester,6040.0,CT,2016_9_9_13_FMZWf,yes,MechanicalTurkProject,41.75952215590808,-72.51698753988717,1965.0,41.71294573396557,-72.59249143005499,41.750966220799135,-72.53633622071794
1345,145,M,white,Cashier,somecoll,5,3,St.  Albans,rural,4971,ME,44.92968,-69.3912779,St.  Albans,rural,4971,ME,44.92968,-69.3912779,Bangor,4401.0,ME,2016_9_9_13_nMpZF,yes,MechanicalTurkProject,44.92927906755672,-69.40005643968789,1991.0,44.918916777797286,-69.35684799326825,44.88390496187874,-69.33737621097349
1346,146,M,white,Patient Consultant,somecoll,3,3,Bangor,urban,4401,ME,44.8485167,-68.8504049,Bangor,urban,4401,ME,44.8485167,-68.8504049,Bangor,4401.0,ME,2016_9_9_15_OyXCL,yes,MechanicalTurkProject,44.84140310605345,-68.85985676171153,1991.0,44.88405780137474,-68.84126262104868,44.867167352948805,-68.85693361341875
1347,147,M,white,Student,somecoll,3,3,Dedham,suburban,2026,MA,42.2468719,-71.1794622,Dedham,suburban,2026,MA,42.2468719,-71.1794622,Dedham,2026.0,MA,2016_9_9_16_OncbQ,no,MechanicalTurkProject,42.24789408263829,-71.1770579583914,1998.0,42.28122623679866,-71.145505225483,42.28139477291779,-71.20237698976679
