 speaker,original_speakerid_in_metadata,gender,ethnicity,occupation_type,education_type,occupation,education,childcity,childloc,childzip,childstate,childLat,childLong,teencity,teenloc,teenzip,teenstate,teenLat,teenLong,adultcity,adultzip,adultstate,MT_taskname,consented_for_audio_to_be_public,origin,adult_latitude,adult_longitude
1310,110,M,white,Teacher,grad,3,5,Hartford,suburban,6103,CT,41.7672084,-72.6742569,weston,suburban,2190,MA,42.1667306,-70.9523629,Cambridge,,MA,2016_9_6_9_MTvmh,no,MechanicalTurkProject,42.3656347,-71.1040018
1311,111,F,white,Dietetic Technician,grad,3,5,Meriden,urban,6450,CT,41.5358117,-72.7756859,Meriden,urban,6450,CT,41.5358117,-72.7756859,Meriden,6450.0,CT,2016_9_6_10_nGodn,yes,MechanicalTurkProject,41.5381535,-72.8070435
1312,112,M,white,Counselor,bach,3,4,Campton,rural,3223,NH,43.8554137,-71.6854698,Campton,rural,3223,NH,43.8554137,-71.6854698,Plymouth,3264.0,NH,2016_9_6_10_UxcYn,yes,MechanicalTurkProject,43.7572734,-71.6885443
1313,113,M,white,Granite Fabricator,high,4,2,Ashley Falls,rural,1222,MA,42.058703,-73.3221751,Ashley Falls,rural,1222,MA,42.058703,-73.3221751,Ashley Falls,1222.0,MA,2016_9_6_11_iYsOz,no,MechanicalTurkProject,42.0562158,-73.3350068
1314,114,F,white,Hospitality,somecoll,4,3,Duxbury,suburban,2332,MA,42.0443255,-70.7060747,Duxbury,suburban,2332,MA,42.0443255,-70.7060747,Kingston,2364.0,MA,2016_9_6_12_KTUTy,yes,MechanicalTurkProject,41.9945473,-70.7244822
1315,115,F,white,Student,somecoll,3,3,Danbury,suburban,6811,CT,41.4225862,-73.4783643,Danbury,suburban,6811,CT,41.4225862,-73.4783643,Danbury,6811.0,CT,2016_9_6_14_JaHjI,yes,MechanicalTurkProject,41.394817,-73.4540111
1316,116,F,white,LIBRARIAN,grad,4,5,GARDNER,suburban,1440,MA,42.5865157,-71.9880619,BIDDEFORD POOL,rural,4006,ME,43.4442924,-70.3445695,CHICOPEE,1022.0,MA,2016_9_6_14_KMsTg,yes,MechanicalTurkProject,42.1487691,-72.6071119
1317,117,F,white,Registered Nurse,bach,1,4,Thompson,rural,6255,CT,41.9910873,-71.9019516,Thompson,rural,6255,CT,41.9910873,-71.9019516,Brooklyn,6234.0,CT,2016_9_6_15_xfRNS,yes,MechanicalTurkProject,41.7881541,-71.9497957
1318,118,F,white,Medical Front Office Coordinator ,assoc,3,3,Albion,rural,4910,ME,44.5083169,-69.4452069,Albion,rural,4910,ME,44.5083169,-69.4452069,Albion,4910.0,ME,2016_9_6_21_dkMDi,yes,MechanicalTurkProject,44.532738,-69.443207
1319,119,M,vietnamese,Student,assoc,3,3,Stratford,suburban,6614,CT,41.2324658,-73.1298734,Stratford,suburban,6614,CT,41.2324658,-73.1298734,Stratford,6614.0,CT,2016_9_6_22_WsXbo,yes,MechanicalTurkProject,41.1923646,-73.1304917
1320,120,F,white,Photographer,bach,5,4,Keene,suburban,3431,NH,42.9650443,-72.2948028,Keene,suburban,3431,NH,42.9650443,-72.2948028,Hooksett,3106.0,NH,2016_9_7_4_xkbWa,yes,MechanicalTurkProject,43.0939589,-71.462516
1321,121,F,white,MEDICAL BILLING REPRESENTATIVE,bach,3,4,LANCASTER,rural,3584,NH,44.4838527,-71.5458653,LANCASTER,rural,3584,NH,44.4838527,-71.5458653,DURHAM,3824.0,NH,2016_9_7_8_XpmWu,yes,MechanicalTurkProject,43.134564,-70.927048
1322,122,M,white,Solutions Architect,grad,4,5,Nashua,suburban,3062,NH,42.7222834,-71.5012234,Nashua,suburban,3062,NH,42.7222834,-71.5012234,Durham,3824.0,NH,2016_9_7_10_ftRXq,yes,MechanicalTurkProject,43.134564,-70.927048
1323,123,M,white,Assistant Manager,assoc,2,3,South Portland,suburban,4106,ME,43.631402,-70.2859894,South Portland,suburban,4106,ME,43.631402,-70.2859894,Portland,4101.0,ME,2016_9_7_11_phliu,yes,MechanicalTurkProject,43.6573605,-70.2586618
1324,124,F,white,adjunct professor,grad,2,5,Scituate,rural,2857,RI,41.822761,-71.6336047,Cranston,suburban,2910,RI,41.7749988,-71.4355935,Provience,2908.0,RI,2016_9_7_11_RXHDn,yes,MechanicalTurkProject,,
1325,125,F,white,Retail Sales Manager,high,2,2,Raynham,suburban,2767,MA,41.940996,-71.0484992,Fall River,urban,2720,MA,41.7236346,-71.1211389,Fall River,2720.0,MA,2016_9_7_12_bCIfk,yes,MechanicalTurkProject,41.7010642,-71.1546367
1326,126,F,white,Receptionist,somecoll,3,3,Merrimack,rural,3054,NH,42.8520335,-71.5198762,Merrimack,rural,3054,NH,42.8520335,-71.5198762,Contoocook,3229.0,NH,2016_9_7_14_XFbSS,yes,MechanicalTurkProject,43.2195465,-71.7122926
1327,127,M,white,Computer Scientist,somecoll,3,3,Newton,suburban,2459,MA,42.3147789,-71.1920167,Newton,suburban,2459,MA,42.3147789,-71.1920167,Newton,2459.0,MA,2016_9_7_15_SURWR,no,MechanicalTurkProject,42.3370414,-71.2092214
1328,128,F,white,Grocery Store Clerk,assoc,5,3,DRACUT,suburban,1826,MA,42.679723,-71.3006796,DRACUT,suburban,1826,MA,42.679723,-71.3006796,DRACUT,1826.0,MA,2016_9_7_16_XVjrv,yes,MechanicalTurkProject,42.6688173,-71.3033665
1329,129,F,white,legal Assistant,bach,3,4,Cheshire,suburban,6410,CT,41.5118273,-72.9036174,Cheshire,suburban,6410,CT,41.5118273,-72.9036174,New Britain,,CT,2016_9_7_18_fubXc,yes,MechanicalTurkProject,41.6612104,-72.7795419
1330,130,F,white,Business Analyst,grad,3,5,Thompson,rural,6277,CT,41.958388,-71.8439205,Thompson,rural,6277,CT,41.958388,-71.8439205,Leicester,1542.0,MA,2016_9_7_20_YldzF,yes,MechanicalTurkProject,42.2459002,-71.9081505
1331,131,M,white,Title Searcher (Real Estate),bach,3,4,West Hartford,suburban,6117,CT,41.78516,-72.7635639,West Hartford,suburban,6117,CT,41.78516,-72.7635639,West Hartford,6117.0,CT,2016_9_8_0_HReaD,yes,MechanicalTurkProject,41.7620447,-72.7420399
1332,132,M,black,Health Ins Services,assoc,3,3,Boston,urban,2119,MA,42.3240256,-71.0850214,Boston,urban,2124,MA,42.2858047,-71.0705705,Boston,2124.0,MA,2016_9_8_10_SdSaA,yes,MechanicalTurkProject,42.3554334,-71.060511
1333,133,F,white,cashier,somecoll,5,3,norwell,suburban,2061,MA,42.1645688,-70.8188439,south weymouth,suburban,2190,MA,42.1667306,-70.9523629,quincy,2169.0,MA,2016_9_8_10_TCdvv,yes,MechanicalTurkProject,42.2509914,-71.0037374
1335,135,M,white,self-employed,bach,4,4,Salisbury,rural,5769,VT,43.9320712,-73.1198221,Salisbury,rural,5769,VT,43.9320712,-73.1198221,Troy,12180.0,VT,2016_9_8_12_OSEsE,no,MechanicalTurkProject,44.9037718,-72.4058578
1336,136,F,white,bartender,bach,4,4,Pittsfield,suburban,1201,MA,42.4482361,-73.2737268,Pittsfield,suburban,1201,MA,42.4482361,-73.2737268,Pittsfield,1201.0,MA,2016_9_8_14_JSCfJ,yes,MechanicalTurkProject,42.4484778,-73.2541069
1337,137,F,white,Teacher,bach,3,4,Needham,suburban,2492,MA,42.276029,-71.2445431,Needham,suburban,2492,MA,42.276029,-71.2445431,St. Francis,57572.0,SD,2016_9_8_16_egkcd,yes,MechanicalTurkProject,43.1444497,-100.905146
1338,138,M,white,Service Tech,somecoll,4,3,Marshfield,suburban,2050,MA,42.1151393,-70.7103308,Marshfield,suburban,2050,MA,42.1151393,-70.7103308,Marshfield,2050.0,MA,2016_9_8_19_gjwJg,yes,MechanicalTurkProject,42.091769,-70.7055941
1339,139,F,white,Director of Administrative Services,bach,2,4,Barkhamsted,rural,6063,CT,41.9251971,-72.9712864,Barkhamsted,rural,6063,CT,41.9251971,-72.9712864,Tucson,,AZ,2016_9_9_7_tgFQy,yes,MechanicalTurkProject,32.2228765,-110.974847
1340,140,F,white,Executive Assistant,somecoll,3,3,White River Junction,rural,5001,VT,43.6721878,-72.3801927,White River Junction,rural,5001,VT,43.6721878,-72.3801927,Springfield,5156.0,VT,2016_9_9_9_Gejog,yes,MechanicalTurkProject,43.2988213,-72.4817747
1341,141,F,white,Dog walker,bach,5,4,South Portland,suburban,4106,ME,43.631402,-70.2859894,South Portland,suburban,4106,ME,43.631402,-70.2859894,Melrose,2176.0,MA,2016_9_9_11_lZUxT,yes,MechanicalTurkProject,42.4564323,-71.064182
1342,142,M,white,Support Engineer,bach,4,4,Lawrence,suburban,1843,MA,42.6899744,-71.1603833,Methuen,suburban,1844,MA,42.742751,-71.178588,Haverhill,1830.0,MA,2016_9_9_11_PBvNC,yes,MechanicalTurkProject,42.7777829,-71.0767724
1343,143,F,white,Registered Dietitan,bach,3,4,Sandy Hook,rural,6482,CT,41.4081362,-73.2424846,Sandy Hook,rural,6482,CT,41.4081362,-73.2424846,Sandy Hook,6482.0,CT,2016_9_9_12_DLriS,yes,MechanicalTurkProject,41.4200956,-73.2820608
1344,144,M,white,IT Manager,somecoll,2,3,Manchester,suburban,6040,CT,41.7614154,-72.525608,Manchester,suburban,6040,CT,41.7614154,-72.525608,Manchester,6040.0,CT,2016_9_9_13_FMZWf,yes,MechanicalTurkProject,41.7834017,-72.5231973
1345,145,M,white,Cashier,somecoll,5,3,St.  Albans,rural,4971,ME,44.92968,-69.3912779,St.  Albans,rural,4971,ME,44.92968,-69.3912779,Bangor,4401.0,ME,2016_9_9_13_nMpZF,yes,MechanicalTurkProject,44.8016255,-68.7713289
1346,146,M,white,Patient Consultant,somecoll,3,3,Bangor,urban,4401,ME,44.8485167,-68.8504049,Bangor,urban,4401,ME,44.8485167,-68.8504049,Bangor,4401.0,ME,2016_9_9_15_OyXCL,yes,MechanicalTurkProject,44.8016255,-68.7713289
1347,147,M,white,Student,somecoll,3,3,Dedham,suburban,2026,MA,42.2468719,-71.1794622,Dedham,suburban,2026,MA,42.2468719,-71.1794622,Dedham,2026.0,MA,2016_9_9_16_OncbQ,no,MechanicalTurkProject,42.2489143,-71.1755732
1348,148,F,white,Computer Programmer,grad,3,5,Sebago,rural,4029,ME,43.9025313,-70.6895676,Marblehead,suburban,1945,MA,42.5018348,-70.8591263,Portland,4101.0,ME,2016_9_9_17_iAtRT,no,MechanicalTurkProject,43.6573605,-70.2586618
1349,149,M,white,Sales Representative,somecoll,3,3,Hampden,suburban,1036,MA,42.0629456,-72.4172969,Hampden,suburban,1036,MA,42.0629456,-72.4172969,Springfield,1119.0,MA,2016_9_9_19_QoKSI,yes,MechanicalTurkProject,42.1018764,-72.5886727
1350,150,M,white,911 Dispatcher,high,4,2,New Milford,suburban,6776,CT,41.6013201,-73.4228319,New Milford,suburban,6776,CT,41.6013201,-73.4228319,New Milford,6776.0,CT,2016_9_9_19_Qrpfl,no,MechanicalTurkProject,41.5770993,-73.4105803
1351,151,F,white,Volunteer Driver ,somecoll,5,3,Caribou,rural,4736,ME,46.9114948,-68.0291891,Dover-Foxcroft,rural,4426,ME,45.2130594,-69.1891343,Dexter,4930.0,ME,2016_9_9_20_dyFKU,yes,MechanicalTurkProject,45.0241454,-69.2900028
1352,152,M,white,construction,bach,4,4,keene,rural,3431,NH,42.9650443,-72.2948028,keene,rural,3431,NH,42.9650443,-72.2948028,keene,3431.0,NH,2016_9_9_21_iCBvQ,no,MechanicalTurkProject,42.933597,-72.2784264
1353,153,F,White,Medical Assistant,assoc,3,3,burlington,rural,6013,CT,41.7490636,-72.9486451,Burlington,rural,6013,CT,41.7490636,-72.9486451,burlington,6013.0,CT,2016_9_9_21_jtJyN,yes,MechanicalTurkProject,41.7692648,-72.9645484
1354,154,F,filipino,Director of Collections/Repossession/Charge-Off & Legal Dept,somecoll,2,3,East Lyme,suburban,6333,CT,41.3889687,-72.2321019,New London,urban,6320,CT,41.3474503,-72.1017433,New London,6320.0,CT,2016_9_10_2_hoDqp,yes,MechanicalTurkProject,41.3556187,-72.0997804
1355,155,F,Jewish,Registered Architect,grad,4,5,Framingham,suburban,1701,MA,42.3201685,-71.440409,Holliston,suburban,1746,MA,42.1959508,-71.4534301,Gloucester,1930.0,MA,2016_9_10_9_eFcuP,yes,MechanicalTurkProject,42.6153595,-70.6624608
1356,156,F,White,Chef,high,4,2,Bellows Falls,rural,5101,VT,43.1821442,-72.4932208,Bellows Falls,rural,5101,VT,43.1821442,-72.4932208,Bellows Falls,5101.0,VT,2016_9_10_10_Alxid,yes,MechanicalTurkProject,43.134063,-72.444534
1357,157,F,White,administrator,somecoll,3,3,Hudson,suburban,1749,MA,42.3890712,-71.5458637,Marlborough,suburban,1752,MA,42.3496175,-71.547214,Marlborough,1752.0,MA,2016_9_10_14_YwAyU,yes,MechanicalTurkProject,42.3468589,-71.5525188
1358,158,M,white,analyst,bach,3,4,barnstable,suburban,2648,MA,41.6709463,-70.4153701,Barnstable,suburban,2648,MA,41.6709463,-70.4153701,Boston,2113.0,MA,2016_9_10_16_kwKwx,yes,MechanicalTurkProject,42.3554334,-71.060511
1359,159,F,White,Computer Technician,bach,4,4,Bridgewater,suburban,2324,MA,41.9723874,-70.9787781,Bridgewater,suburban,2324,MA,41.9723874,-70.9787781,Waltham,2452.0,MA,2016_9_10_17_slVGg,yes,MechanicalTurkProject,42.3762385,-71.2355644
1360,160,F,White,engineer,bach,4,4,Meriden,suburban,6450,CT,41.5358117,-72.7756859,Plainville,suburban,6062,CT,41.6736388,-72.8597289,Providence,2903.0,RI,2016_9_10_21_bWVgI,yes,MechanicalTurkProject,41.8239891,-71.4128343
1362,162,M,White,writer,high,4,2,Amesbury,rural,1913,MA,42.8512836,-70.9558366,Amesbury,rural,1913,MA,42.8512836,-70.9558366,Amesbury,1913.0,MA,2016_9_10_22_TkRjY,yes,MechanicalTurkProject,42.8579536,-70.9300921
1363,163,F,Jewish,GIS Analyst,bach,3,4,Sunapee,rural,3782,NH,43.3900882,-72.0931293,Sunapee,rural,3782,NH,43.3900882,-72.0931293,Lawton,73505.0,OK,2016_9_11_12_RCauh,yes,MechanicalTurkProject,34.6086854,-98.3903305
1365,165,F,Jewish,Medical Office Manager,assoc,2,3,Middleton,suburban,1949,MA,42.6066659,-71.0103158,Middleton,suburban,1949,MA,42.6066659,-71.0103158,Middleton,1949.0,MA,2016_9_11_14_psbFu,no,MechanicalTurkProject,42.5951005,-71.0159146
1366,166,M,White,Marketing ,bach,3,4,Hampton ,suburban,3843,NH,42.9375932,-70.8389219,Franklin,suburban,2038,MA,42.0848585,-71.4105714,Franklin,2038.0,MA,2016_9_11_14_YezBo,yes,MechanicalTurkProject,42.5896205,-72.6110645
1367,167,M,White,Independent Contractor,somecoll,3,3,Brooklyn,rural,6234,CT,41.7938888,-71.9532663,Colchester,rural,6415,CT,41.5502911,-72.3486162,Voluntown,6384.0,CT,2016_9_11_17_LkIxq,yes,MechanicalTurkProject,41.5731621,-71.866133
1369,169,F,White,Physician Assistant,grad,3,5,Ashland,suburban,1721,MA,42.2577546,-71.4735257,Ashland,suburban,1721,MA,42.2577546,-71.4735257,Waltham,2454.0,MA,2016_9_12_9_fggOh,yes,MechanicalTurkProject,42.3762385,-71.2355644
1371,171,F,Jewish,Self-Employed,somecoll,4,3,Nashua,suburban,3060,NH,42.7410867,-71.4582661,Nashua,suburban,3060,NH,42.7410867,-71.4582661,Nashua,3060.0,NH,2016_9_12_13_HGidl,yes,MechanicalTurkProject,42.7656251,-71.4677032
1372,172,F,white,Supervisor,bach,2,4,Hamden,suburban,6514,CT,41.3760893,-72.9433515,Hamden,suburban,6517,CT,41.3492057,-72.9071739,East Haven,6513.0,CT,2016_9_12_14_wEBNn,yes,MechanicalTurkProject,41.2762081,-72.8684337
1374,174,F,white,Information technology ,somecoll,4,3,Presque Isle,rural,4769,ME,46.6889522,-67.991914,Belgrade,rural,4917,ME,44.4877083,-69.8394876,Waltham,2453.0,MA,2016_9_12_15_mHMVh,yes,MechanicalTurkProject,42.3762385,-71.2355644
1375,175,F,Jewish,speech-language pathologist,grad,3,5,Quincy,suburban,2170,MA,42.2664118,-71.0155726,Quincy,suburban,2170,MA,42.2664118,-71.0155726,Cambridge,2141.0,MA,2016_9_12_15_quOmK,yes,MechanicalTurkProject,42.3656347,-71.1040018
1376,176,F,white,Sales Associate ,somecoll,3,3,Worcester,urban,1605,MA,42.2896832,-71.7877932,Hull,suburban,2045,MA,42.2922529,-70.9239185,Shrewsbury,1545.0,MA,2016_9_12_16_iSVYH,yes,MechanicalTurkProject,42.2960187,-71.71351
1377,177,F,white,server,high,5,2,New Bedford,urban,2740,MA,41.6374847,-70.9382651,new bedford,urban,2740,MA,41.6374847,-70.9382651,new bedford,2740.0,MA,2016_9_12_17_pHaSc,yes,MechanicalTurkProject,41.6362152,-70.934205
1378,178,M,white,Behavioral Instructor,bach,3,4,Peru,rural,5152,VT,43.2333321,-72.9390131,Peru,rural,5152,VT,43.2333321,-72.9390131,Ludlow,5149.0,VT,2016_9_12_18_TWvAw,yes,MechanicalTurkProject,43.3961459,-72.7011648
1379,179,F,White,Teacher,bach,3,4,Stratford,suburban,6614,CT,41.2324658,-73.1298734,Stratford,suburban,6614,CT,41.2324658,-73.1298734,Stratford,6614.0,CT,2016_9_12_19_HWWFO,yes,MechanicalTurkProject,41.1923646,-73.1304917
1380,180,F,Jewish,Student,somecoll,3,3,Saugus,suburban,1906,MA,42.4684323,-71.0139456,Saugus,suburban,1906,MA,42.4684323,-71.0139456,Saugus,1906.0,MA,2016_9_12_19_wGFlC,yes,MechanicalTurkProject,42.4648183,-71.010051
1381,181,F,white,office admin,assoc,3,3,Pomfret center,rural,6259,CT,41.8715022,-71.9876459,Pomfret Center,rural,6259,CT,41.8715022,-71.9876459,Putnam,6260.0,CT,2016_9_12_20_guLWm,no,MechanicalTurkProject,41.9153094,-71.9092563
1382,182,F,white,Virtual Assistant,high,3,2,Pembroke,suburban,3275,NH,43.170513,-71.417063,Concord,urban,3301,NH,43.2322695,-71.5530123,Colorado springs,,CO,2016_9_12_20_yclVl,yes,MechanicalTurkProject,38.8339578,-104.825348
1384,184,F,white,cell phone saleswoman,assoc,3,3,Manchester,urban,3103,NH,42.950538,-71.4465468,Manchester,urban,3103,NH,42.950538,-71.4465468,Manchester,3103.0,NH,2016_9_12_21_cJPbf,yes,MechanicalTurkProject,42.9956397,-71.4547891
1385,185,F,white,Social work fellow,grad,3,5,Farmington,suburban,6032,CT,41.7252225,-72.8303088,Farmington,suburban,6032,CT,41.7252225,-72.8303088,Schenectady,12308.0,NY,2016_9_12_21_eBZxR,yes,MechanicalTurkProject,42.8142432,-73.9395687
1388,188,M,white,RETAIL,high,3,2,LONDONDERRY,suburban,3053,NH,42.8696699,-71.3879189,BEDFORD,suburban,3110,NH,42.9355843,-71.5368709,SPRING,77389.0,TX,2016_9_13_0_OXcCr,no,MechanicalTurkProject,30.0795707,-95.4187924
1391,191,F,white,Teacher,bach,3,4,Greenville,rural,4441,ME,45.7024164,-69.6232335,Greenville,rural,4441,ME,45.7024164,-69.6232335,Orono,4469.0,ME,2016_9_13_10_RLYDE,no,MechanicalTurkProject,44.883607,-68.672791
1392,192,F,black,Analyst,somecoll,3,3,Springfield,rural,1119,MA,42.1249785,-72.5112103,Springfield,rural,1119,MA,42.1249785,-72.5112103,Springfield,1119.0,MA,2016_9_13_11_iHeSs,yes,MechanicalTurkProject,42.1018764,-72.5886727
1393,193,F,white,Accountant,assoc,3,3,Natick,suburban,1760,MA,42.2848223,-71.3488109,Dracut,suburban,1826,MA,42.679723,-71.3006796,Attleboro,2703.0,MA,2016_9_13_12_TcJyP,yes,MechanicalTurkProject,41.9439695,-71.2804301
1394,194,M,white,Insurance Claims Adjuster,somecoll,3,3,Fairhaven,suburban,2719,MA,41.6324428,-70.8711401,Fairhaven,suburban,2719,MA,41.6324428,-70.8711401,Fairhaven,2719.0,MA,2016_9_13_12_WRavq,yes,MechanicalTurkProject,41.6376043,-70.9036487
1396,196,F,white,transcriptionist,bach,4,4,Fitchburg,urban,1420,MA,42.5849248,-71.8168623,Fitchburg,urban,1420,MA,42.5849248,-71.8168623,Clarks Summit,18411.0,PA,2016_9_13_13_iChMW,yes,MechanicalTurkProject,41.4941161,-75.703413
1397,197,F,white,Librarian,grad,4,5,Pelham,suburban,3076,NH,42.7309924,-71.3370733,Pelham,suburban,3076,NH,42.7309924,-71.3370733,Pelham,3076.0,NH,2016_9_13_13_LXUns,yes,MechanicalTurkProject,42.7340023,-71.3232374
1398,198,F,Jewish,freelancer,high,3,2,Trumbull,suburban,6611,CT,41.2678613,-73.2136914,Seymour,suburban,6483,CT,41.3851224,-73.083525,Oxford,6478.0,CT,2016_9_13_14_bjtZe,no,MechanicalTurkProject,41.4351795,-73.1172769
1399,199,F,white,Childrens Services,bach,5,4,Palermo,rural,4354,ME,44.3961145,-69.4306296,Palermo,rural,4354,ME,44.3961145,-69.4306296,Farmington,4938.0,ME,2016_9_13_15_bSyLs,yes,MechanicalTurkProject,44.671094,-70.151825
1401,201,M,white,Actuary,bach,3,4,Keene,rural,3431,NH,42.9650443,-72.2948028,Keene,rural,3431,NH,42.9650443,-72.2948028,Chicago,60660.0,IL,2016_9_13_16_NCaIs,no,MechanicalTurkProject,41.8755616,-87.6244212
1402,202,F,white,Cleaner,somecoll,5,3,Exeter,suburban,3833,NH,42.978415,-70.9875221,Exeter,suburban,3833,NH,42.978415,-70.9875221,Exeter,3833.0,NH,2016_9_13_16_ZJAEN,no,MechanicalTurkProject,42.981477,-70.9478343
1403,203,F,White,Homemaker,bach,4,4,Framingham,suburban,1701,MA,42.3201685,-71.440409,Framingham,suburban,1701,MA,42.3201685,-71.440409,Boston,,MA,2016_9_13_20_cjogP,yes,MechanicalTurkProject,42.3554334,-71.060511
1404,204,F,white,Server,somecoll,5,3,Northborough,suburban,1532,MA,42.3233423,-71.6462358,Northborough,suburban,1532,MA,42.3233423,-71.6462358,Clinton,1505.0,MA,2016_9_13_22_OAVCk,yes,MechanicalTurkProject,42.4212463,-71.6874099
1405,205,F,black,Clerical Trainer,somecoll,3,3,Mattapan,urban,2126,MA,42.2740159,-71.0967897,Mattapan,urban,2126,MA,42.2740159,-71.0967897,Brockton,2301.0,MA,2016_9_13_22_RJjAs,no,MechanicalTurkProject,42.0834335,-71.0183787
1406,206,M,Jewish,Cook,somecoll,5,3,Burlington,urban,5401,VT,44.4766215,-73.2099981,North Hero,rural,5474,VT,44.7877317,-73.2979918,North Hero,5474.0,VT,2016_9_14_8_JHzcB,yes,MechanicalTurkProject,44.8171051,-73.2900913
1407,207,F,white,special ed advocate,grad,4,5,portsmouth,rural,3801,NH,43.0748116,-70.8054433,Portsmouth,rural,3801,NH,43.0748116,-70.8054433,MALDEN,2148.0,MA,2016_9_14_10_kkwHs,yes,MechanicalTurkProject,42.4268484,-71.0683741
1408,208,M,Jewish,CEO,assoc,1,3,Fremont,rural,3044,NH,43.0003589,-71.1191699,Fremont,rural,3044,ME,43.0003589,-71.1191699,Portland,4101.0,ME,2016_9_14_13_MUCsb,yes,MechanicalTurkProject,43.6573605,-70.2586618
1409,209,M,White,Floor Covering ,bach,5,4,Pawtucket,urban,2861,RI,41.8786026,-71.3531307,Pawtucket,urban,2861,RI,41.8786026,-71.3531307,Pawtucket,2861.0,RI,2016_9_14_13_wJnrJ,yes,MechanicalTurkProject,41.8789531,-71.3821203
1410,210,F,white,Musician,bach,4,4,Rutland,rural,1543,MA,42.3882849,-71.9698654,Rutland,rural,1543,MA,42.3882849,-71.9698654,Worcester,1610.0,MA,2016_9_14_17_wFuGj,yes,MechanicalTurkProject,42.2625621,-71.8018877
1411,211,F,otherhisp,Clinical Research Coordinator ,bach,3,4,Beacon Hill,urban,2114,MA,42.3631745,-71.0686464,Beacon Hill ,urban,2114,MA,42.3631745,-71.0686464,Baltimore,21218.0,MD,2016_9_14_19_DBMVC,no,MechanicalTurkProject,39.2908816,-76.610759
1412,212,M,white,Accounts Receivable Analyst,bach,3,4,Monroe,suburban,6468,CT,41.3392358,-73.2228275,Monroe,suburban,6468,CT,41.3392358,-73.2228275,Back Bay,2215.0,MA,2016_9_14_22_FdJoE,yes,MechanicalTurkProject,42.3507067,-71.0797297
1413,213,M,white,Technical Support Engineering Manager,somecoll,4,3,Chelmsford,suburban,1863,MA,42.6337803,-71.3894701,Pelham,suburban,3076,NH,42.7309924,-71.3370733,Hudson,3051.0,NH,2016_9_14_22_IfgMj,yes,MechanicalTurkProject,42.7655784,-71.4393423
1414,214,M,white,A/V Designer,bach,3,4,Scituate,suburban,2857,RI,41.822761,-71.6336047,Scituate,suburban,2857,RI,41.822761,-71.6336047,Pittsburgh,15217.0,PA,2016_9_15_2_EsUZS,no,MechanicalTurkProject,40.4416941,-79.9900861
1415,215,F,white,self employed,high,4,2,dudley,rural,1507,MA,42.1339347,-71.9680247,dudley,rural,1507,MA,42.1339347,-71.9680247,dudley,1507.0,MA,2016_9_15_8_esKnc,yes,MechanicalTurkProject,42.0450997,-71.8982802
1416,216,M,mixed,Service Clerk,somecoll,4,3,Whitinsville,suburban,1588,MA,42.119228,-71.6718215,Whitinsville,suburban,1588,MA,42.119228,-71.6718215,Southbridge,1550.0,MA,2016_9_15_10_RSglm,no,MechanicalTurkProject,42.0750465,-72.0337376
1417,217,M,white,Self-Employed,high,4,2,North Providence,suburban,2904,RI,41.8583312,-71.4363089,Cranston,suburban,2920,RI,41.7673443,-71.4655083,Cranston,2920.0,RI,2016_9_15_11_LPukN,yes,MechanicalTurkProject,41.779588,-71.4366813
1418,218,F,white,Teacher,grad,3,5,Walpole,suburban,2081,MA,42.1462266,-71.2703781,Norton,suburban,2766,MA,41.9653413,-71.1817803,Greenfield,1301.0,MA,2016_9_15_15_agwge,yes,MechanicalTurkProject,42.5876342,-72.6002068
1419,219,F,white,Selfemployed,grad,4,5,Ashby,suburban,1431,MA,42.6762927,-71.8325227,Ashby,suburban,1431,MA,42.6762927,-71.8325227,Ashby,1431.0,MA,2016_9_15_18_lSqOW,yes,MechanicalTurkProject,42.6776715,-71.8198282
1420,220,M,white,IT Technician,somecoll,4,3,New Britain,urban,6053,CT,41.6880391,-72.7934689,Plainville,suburban,6062,CT,41.6736388,-72.8597289,Plainville,6062.0,CT,2016_9_15_20_kSIFy,yes,MechanicalTurkProject,41.6711395,-72.8672429
1421,221,M,white,Crew Leader,somecoll,5,3,Greenfield,suburban,1301,MA,42.6267614,-72.6015304,Greenfield,suburban,1301,MA,42.6267614,-72.6015304,Bethel,6801.0,CT,2016_9_15_22_pKUog,yes,MechanicalTurkProject,41.3712063,-73.4140097
1422,222,M,white,tutoring coordinator,grad,3,5,Somerville,suburban,2143,MA,42.3814093,-71.0967141,Somerville,suburban,2143,MA,42.3814093,-71.0967141,Somerville,2143.0,MA,2016_9_16_9_OCpsm,yes,MechanicalTurkProject,42.3875968,-71.0994968
1423,223,F,white,Airline Customer Service,somecoll,3,3,Agawam,suburban,1030,MA,42.0729247,-72.6869715,Agawam,suburban,1030,MA,42.0729247,-72.6869715,Springfield,1030.0,MA,2016_9_16_10_boOpY,yes,MechanicalTurkProject,42.1018764,-72.5886727
1424,224,F,white,Tax Manager,grad,2,5,Newton,suburban,2458,MA,42.3534095,-71.1878824,Newton,suburban,2461,MA,42.3173616,-71.2065077,Brighton,2135.0,MA,2016_9_16_11_nIHtp,yes,MechanicalTurkProject,42.3473519,-71.1551119
1426,226,F,white,Customer Service Rep,high,3,2,Farmington ,rural,4938,ME,44.661856,-70.1031041,Jay,rural,4239,ME,44.5168965,-70.2021867,Auburn,4210.0,ME,2016_9_16_14_BuHNx,yes,MechanicalTurkProject,44.0965374,-70.2249487
